DateTime,close
2023-03-27 04:08:55,12947.0
2023-03-27 04:09:00,12947.0
2023-03-27 04:09:05,12947.0
2023-03-27 04:09:10,12947.75
2023-03-27 04:09:15,12948.0
2023-03-27 04:09:20,12947.75
2023-03-27 04:09:25,12948.0
2023-03-27 04:09:30,12948.0
2023-03-27 04:09:35,12948.0
2023-03-27 04:09:40,12947.25
2023-03-27 04:09:45,12947.25
2023-03-27 04:09:50,12946.75
2023-03-27 04:09:55,
2023-03-27 04:10:00,
2023-03-27 04:10:05,12946.75
2023-03-27 04:10:10,12947.0
2023-03-27 04:10:15,12947.0
2023-03-27 04:10:20,12947.0
2023-03-27 04:10:25,12947.5
2023-03-27 04:10:30,12947.5
2023-03-27 04:10:35,12946.5
2023-03-27 04:10:40,12946.25
2023-03-27 04:10:45,
2023-03-27 04:10:50,12945.75
2023-03-27 04:10:55,12945.25
2023-03-27 04:11:00,12946.0
2023-03-27 04:11:05,12946.5
2023-03-27 04:11:10,12946.5
2023-03-27 04:11:15,12946.5
2023-03-27 04:11:20,12946.5
2023-03-27 04:11:25,12946.25
2023-03-27 04:11:30,12946.5
2023-03-27 04:11:35,12946.5
2023-03-27 04:11:40,12946.75
2023-03-27 04:11:45,12946.75
2023-03-27 04:11:50,12946.5
2023-03-27 04:11:55,12946.25
2023-03-27 04:12:00,12945.5
2023-03-27 04:12:05,
2023-03-27 04:12:10,12946.25
2023-03-27 04:12:15,12946.25
2023-03-27 04:12:20,12945.75
2023-03-27 04:12:25,12946.25
2023-03-27 04:12:30,
2023-03-27 04:12:35,12946.0
2023-03-27 04:12:40,12946.25
2023-03-27 04:12:45,12946.5
2023-03-27 04:12:50,12946.75
2023-03-27 04:12:55,12947.25
2023-03-27 04:13:00,12946.75
2023-03-27 04:13:05,12948.25
2023-03-27 04:13:10,12948.5
2023-03-27 04:13:15,12948.75
2023-03-27 04:13:20,12949.0
2023-03-27 04:13:25,12948.75
2023-03-27 04:13:30,12948.0
2023-03-27 04:13:35,12948.25
2023-03-27 04:13:40,12948.5
2023-03-27 04:13:45,12948.5
2023-03-27 04:13:50,12948.25
2023-03-27 04:13:55,12948.5
2023-03-27 04:14:00,12948.25
2023-03-27 04:14:05,12948.25
2023-03-27 04:14:10,12948.25
2023-03-27 04:14:15,
2023-03-27 04:14:20,12948.25
2023-03-27 04:14:25,12947.5
2023-03-27 04:14:30,12947.25
2023-03-27 04:14:35,12947.25
2023-03-27 04:14:40,12947.0
2023-03-27 04:14:45,12947.25
2023-03-27 04:14:50,12947.25
2023-03-27 04:14:55,12947.0
2023-03-27 04:15:00,12946.75
2023-03-27 04:15:05,12946.5
2023-03-27 04:15:10,12946.0
2023-03-27 04:15:15,12946.0
2023-03-27 04:15:20,12946.5
2023-03-27 04:15:25,12946.0
2023-03-27 04:15:30,
2023-03-27 04:15:35,12946.0
2023-03-27 04:15:40,12945.75
2023-03-27 04:15:45,12945.75
2023-03-27 04:15:50,12945.5
2023-03-27 04:15:55,12945.5
2023-03-27 04:16:00,12946.0
2023-03-27 04:16:05,12947.25
2023-03-27 04:16:10,12947.25
2023-03-27 04:16:15,12947.0
2023-03-27 04:16:20,12946.75
2023-03-27 04:16:25,12946.75
2023-03-27 04:16:30,12946.75
2023-03-27 04:16:35,12946.5
2023-03-27 04:16:40,12946.25
2023-03-27 04:16:45,12946.25
2023-03-27 04:16:50,12946.0
2023-03-27 04:16:55,
2023-03-27 04:17:00,12945.75
2023-03-27 04:17:05,12945.75
2023-03-27 04:17:10,12945.75
2023-03-27 04:17:15,12945.5
2023-03-27 04:17:20,12945.25
2023-03-27 04:17:25,
2023-03-27 04:17:30,
2023-03-27 04:17:35,12945.25
2023-03-27 04:17:40,12945.0
2023-03-27 04:17:45,12945.25
2023-03-27 04:17:50,12945.5
2023-03-27 04:17:55,12945.5
2023-03-27 04:18:00,12945.25
2023-03-27 04:18:05,12945.25
2023-03-27 04:18:10,12946.25
2023-03-27 04:18:15,12945.75
2023-03-27 04:18:20,12945.5
2023-03-27 04:18:25,12945.0
2023-03-27 04:18:30,12944.75
2023-03-27 04:18:35,12944.5
2023-03-27 04:18:40,12944.75
2023-03-27 04:18:45,12944.75
2023-03-27 04:18:50,12944.5
2023-03-27 04:18:55,12944.5
2023-03-27 04:19:00,12942.75
2023-03-27 04:19:05,12942.25
2023-03-27 04:19:10,12940.0
2023-03-27 04:19:15,12939.75
2023-03-27 04:19:20,12940.5
2023-03-27 04:19:25,12940.5
2023-03-27 04:19:30,12941.25
2023-03-27 04:19:35,12941.25
2023-03-27 04:19:40,12941.75
2023-03-27 04:19:45,12943.0
2023-03-27 04:19:50,12941.5
2023-03-27 04:19:55,12942.25
2023-03-27 04:20:00,12942.25
2023-03-27 04:20:05,12942.5
2023-03-27 04:20:10,12942.25
2023-03-27 04:20:15,12942.75
2023-03-27 04:20:20,12943.0
2023-03-27 04:20:25,12943.0
2023-03-27 04:20:30,12943.25
2023-03-27 04:20:35,12943.25
2023-03-27 04:20:40,
2023-03-27 04:20:45,12942.0
2023-03-27 04:20:50,12942.0
2023-03-27 04:20:55,12941.75
2023-03-27 04:21:00,12941.75
2023-03-27 04:21:05,12942.0
2023-03-27 04:21:10,12942.0
2023-03-27 04:21:15,12942.5
2023-03-27 04:21:20,12941.5
2023-03-27 04:21:25,12941.75
2023-03-27 04:21:30,12940.75
2023-03-27 04:21:35,12940.75
2023-03-27 04:21:40,12941.25
2023-03-27 04:21:45,12941.25
2023-03-27 04:21:50,12941.25
2023-03-27 04:21:55,12941.0
2023-03-27 04:22:00,
2023-03-27 04:22:05,12941.5
2023-03-27 04:22:10,12941.25
2023-03-27 04:22:15,12941.75
2023-03-27 04:22:20,12942.0
2023-03-27 04:22:25,12942.0
2023-03-27 04:22:30,12942.0
2023-03-27 04:22:35,12942.5
2023-03-27 04:22:40,12942.0
2023-03-27 04:22:45,12942.5
2023-03-27 04:22:50,12943.0
2023-03-27 04:22:55,12943.75
2023-03-27 04:23:00,12944.25
2023-03-27 04:23:05,12943.75
2023-03-27 04:23:10,12943.75
2023-03-27 04:23:15,12943.0
2023-03-27 04:23:20,12943.5
2023-03-27 04:23:25,12943.75
2023-03-27 04:23:30,12943.5
2023-03-27 04:23:35,12943.5
2023-03-27 04:23:40,12943.0
2023-03-27 04:23:45,12943.0
2023-03-27 04:23:50,12943.0
2023-03-27 04:23:55,12942.75
2023-03-27 04:24:00,12943.0
2023-03-27 04:24:05,12943.0
2023-03-27 04:24:10,12943.0
2023-03-27 04:24:15,12943.25
2023-03-27 04:24:20,
2023-03-27 04:24:25,
2023-03-27 04:24:30,12942.75
2023-03-27 04:24:35,12942.25
2023-03-27 04:24:40,12942.25
2023-03-27 04:24:45,12941.25
2023-03-27 04:24:50,12941.5
2023-03-27 04:24:55,12942.0
2023-03-27 04:25:00,12941.5
2023-03-27 04:25:05,12942.0
2023-03-27 04:25:10,12941.75
2023-03-27 04:25:15,12941.75
2023-03-27 04:25:20,12942.0
2023-03-27 04:25:25,12941.25
2023-03-27 04:25:30,12942.25
2023-03-27 04:25:35,12942.0
2023-03-27 04:25:40,12941.75
2023-03-27 04:25:45,12941.75
2023-03-27 04:25:50,12941.5
2023-03-27 04:25:55,12940.75
2023-03-27 04:26:00,12941.0
2023-03-27 04:26:05,12940.75
2023-03-27 04:26:10,12940.75
2023-03-27 04:26:15,12941.5
2023-03-27 04:26:20,12941.75
2023-03-27 04:26:25,
2023-03-27 04:26:30,12941.25
2023-03-27 04:26:35,12941.5
2023-03-27 04:26:40,12941.5
2023-03-27 04:26:45,12941.5
2023-03-27 04:26:50,
2023-03-27 04:26:55,
2023-03-27 04:27:00,12941.5
2023-03-27 04:27:05,12941.5
2023-03-27 04:27:10,
2023-03-27 04:27:15,
2023-03-27 04:27:20,
2023-03-27 04:27:25,
2023-03-27 04:27:30,
2023-03-27 04:27:35,
2023-03-27 04:27:40,12942.75
2023-03-27 04:27:45,12943.25
2023-03-27 04:27:50,12942.75
2023-03-27 04:27:55,12943.5
2023-03-27 04:28:00,12943.25
2023-03-27 04:28:05,12943.0
2023-03-27 04:28:10,12943.0
2023-03-27 04:28:15,
2023-03-27 04:28:20,12942.75
2023-03-27 04:28:25,12943.0
2023-03-27 04:28:30,12942.5
2023-03-27 04:28:35,12942.5
2023-03-27 04:28:40,12942.5
2023-03-27 04:28:45,12942.5
2023-03-27 04:28:50,12942.5
2023-03-27 04:28:55,12942.75
2023-03-27 04:29:00,12942.5
2023-03-27 04:29:05,
2023-03-27 04:29:10,
2023-03-27 04:29:15,12942.5
2023-03-27 04:29:20,12943.25
2023-03-27 04:29:25,
2023-03-27 04:29:30,12942.25
2023-03-27 04:29:35,12942.5
2023-03-27 04:29:40,
2023-03-27 04:29:45,12942.75
2023-03-27 04:29:50,12943.25
2023-03-27 04:29:55,
2023-03-27 04:30:00,12943.25
2023-03-27 04:30:05,12943.25
2023-03-27 04:30:10,12943.25
2023-03-27 04:30:15,12945.0
2023-03-27 04:30:20,12945.0
2023-03-27 04:30:25,12945.0
2023-03-27 04:30:30,12944.75
2023-03-27 04:30:35,12944.75
2023-03-27 04:30:40,12944.25
2023-03-27 04:30:45,12944.25
2023-03-27 04:30:50,
2023-03-27 04:30:55,12944.5
2023-03-27 04:31:00,12944.75
2023-03-27 04:31:05,12944.25
2023-03-27 04:31:10,12944.25
2023-03-27 04:31:15,12942.5
2023-03-27 04:31:20,12942.5
2023-03-27 04:31:25,
2023-03-27 04:31:30,
2023-03-27 04:31:35,12942.75
2023-03-27 04:31:40,12943.0
2023-03-27 04:31:45,12943.0
2023-03-27 04:31:50,12942.75
2023-03-27 04:31:55,12942.75
2023-03-27 04:32:00,
2023-03-27 04:32:05,12942.0
2023-03-27 04:32:10,12941.75
2023-03-27 04:32:15,12942.0
2023-03-27 04:32:20,12941.5
2023-03-27 04:32:25,12941.75
2023-03-27 04:32:30,12942.0
2023-03-27 04:32:35,12942.5
2023-03-27 04:32:40,12942.0
2023-03-27 04:32:45,12941.5
2023-03-27 04:32:50,12941.75
2023-03-27 04:32:55,12941.25
2023-03-27 04:33:00,
2023-03-27 04:33:05,12941.5
2023-03-27 04:33:10,
2023-03-27 04:33:15,12941.25
2023-03-27 04:33:20,12941.5
2023-03-27 04:33:25,12940.75
2023-03-27 04:33:30,12941.75
2023-03-27 04:33:35,12941.25
2023-03-27 04:33:40,12940.75
2023-03-27 04:33:45,12940.75
2023-03-27 04:33:50,12940.5
2023-03-27 04:33:55,12941.25
2023-03-27 04:34:00,12941.0
2023-03-27 04:34:05,12941.25
2023-03-27 04:34:10,12941.5
2023-03-27 04:34:15,12941.5
2023-03-27 04:34:20,12942.0
2023-03-27 04:34:25,
2023-03-27 04:34:30,
2023-03-27 04:34:35,12941.75
2023-03-27 04:34:40,12941.75
2023-03-27 04:34:45,12941.75
2023-03-27 04:34:50,
2023-03-27 04:34:55,12941.25
2023-03-27 04:35:00,12940.5
2023-03-27 04:35:05,12941.25
2023-03-27 04:35:10,12941.0
2023-03-27 04:35:15,12941.0
2023-03-27 04:35:20,12941.0
2023-03-27 04:35:25,12940.5
2023-03-27 04:35:30,12940.75
2023-03-27 04:35:35,12940.75
2023-03-27 04:35:40,12940.75
2023-03-27 04:35:45,
2023-03-27 04:35:50,
2023-03-27 04:35:55,12940.5
2023-03-27 04:36:00,12939.5
2023-03-27 04:36:05,12939.0
2023-03-27 04:36:10,12939.0
2023-03-27 04:36:15,12939.0
2023-03-27 04:36:20,12939.25
2023-03-27 04:36:25,12939.25
2023-03-27 04:36:30,12938.75
2023-03-27 04:36:35,12939.25
2023-03-27 04:36:40,12939.25
2023-03-27 04:36:45,12939.25
2023-03-27 04:36:50,12939.5
2023-03-27 04:36:55,12940.75
2023-03-27 04:37:00,12941.25
2023-03-27 04:37:05,12941.25
2023-03-27 04:37:10,12940.25
2023-03-27 04:37:15,12940.0
2023-03-27 04:37:20,12939.75
2023-03-27 04:37:25,12939.25
2023-03-27 04:37:30,12940.0
2023-03-27 04:37:35,12940.0
2023-03-27 04:37:40,12938.5
2023-03-27 04:37:45,12939.0
2023-03-27 04:37:50,
2023-03-27 04:37:55,12938.75
2023-03-27 04:38:00,12939.25
2023-03-27 04:38:05,12939.25
2023-03-27 04:38:10,12939.5
2023-03-27 04:38:15,12939.75
2023-03-27 04:38:20,12939.75
2023-03-27 04:38:25,12939.5
2023-03-27 04:38:30,12939.5
2023-03-27 04:38:35,12939.5
2023-03-27 04:38:40,12939.25
2023-03-27 04:38:45,12939.75
2023-03-27 04:38:50,12938.75
2023-03-27 04:38:55,12939.0
2023-03-27 04:39:00,12939.25
2023-03-27 04:39:05,12939.25
2023-03-27 04:39:10,12939.25
2023-03-27 04:39:15,12940.0
2023-03-27 04:39:20,
2023-03-27 04:39:25,12939.5
2023-03-27 04:39:30,12939.5
2023-03-27 04:39:35,12938.75
2023-03-27 04:39:40,12938.75
2023-03-27 04:39:45,12938.75
2023-03-27 04:39:50,12939.0
2023-03-27 04:39:55,
2023-03-27 04:40:00,12938.75
2023-03-27 04:40:05,12938.5
2023-03-27 04:40:10,12938.5
2023-03-27 04:40:15,12938.25
2023-03-27 04:40:20,12938.25
2023-03-27 04:40:25,12938.25
2023-03-27 04:40:30,12938.75
2023-03-27 04:40:35,12939.75
2023-03-27 04:40:40,12940.0
2023-03-27 04:40:45,12940.0
2023-03-27 04:40:50,12940.5
2023-03-27 04:40:55,12940.25
2023-03-27 04:41:00,12939.25
2023-03-27 04:41:05,12939.25
2023-03-27 04:41:10,
2023-03-27 04:41:15,12939.25
2023-03-27 04:41:20,12938.75
2023-03-27 04:41:25,12939.0
2023-03-27 04:41:30,12937.75
2023-03-27 04:41:35,12938.0
2023-03-27 04:41:40,12938.0
2023-03-27 04:41:45,12938.0
2023-03-27 04:41:50,12938.75
2023-03-27 04:41:55,12939.0
2023-03-27 04:42:00,12939.25
2023-03-27 04:42:05,12939.0
2023-03-27 04:42:10,12939.0
2023-03-27 04:42:15,12939.0
2023-03-27 04:42:20,12939.0
2023-03-27 04:42:25,12939.25
2023-03-27 04:42:30,
2023-03-27 04:42:35,12939.5
2023-03-27 04:42:40,12939.25
2023-03-27 04:42:45,
2023-03-27 04:42:50,12938.5
2023-03-27 04:42:55,12938.25
2023-03-27 04:43:00,12938.0
2023-03-27 04:43:05,12938.75
2023-03-27 04:43:10,12938.5
2023-03-27 04:43:15,
2023-03-27 04:43:20,12939.0
2023-03-27 04:43:25,12938.75
2023-03-27 04:43:30,12938.5
2023-03-27 04:43:35,12939.0
2023-03-27 04:43:40,12938.5
2023-03-27 04:43:45,12938.0
2023-03-27 04:43:50,12938.25
2023-03-27 04:43:55,
2023-03-27 04:44:00,12938.75
2023-03-27 04:44:05,
2023-03-27 04:44:10,12939.0
2023-03-27 04:44:15,
2023-03-27 04:44:20,12938.5
2023-03-27 04:44:25,
2023-03-27 04:44:30,12938.5
2023-03-27 04:44:35,
2023-03-27 04:44:40,12938.75
2023-03-27 04:44:45,12938.5
2023-03-27 04:44:50,12939.25
2023-03-27 04:44:55,12939.25
2023-03-27 04:45:00,12938.75
2023-03-27 04:45:05,12938.0
2023-03-27 04:45:10,12938.25
2023-03-27 04:45:15,12937.75
2023-03-27 04:45:20,
2023-03-27 04:45:25,12936.75
2023-03-27 04:45:30,12937.25
2023-03-27 04:45:35,12936.0
2023-03-27 04:45:40,12936.5
2023-03-27 04:45:45,12936.5
2023-03-27 04:45:50,12936.75
2023-03-27 04:45:55,
2023-03-27 04:46:00,12937.0
2023-03-27 04:46:05,12938.25
2023-03-27 04:46:10,12937.75
2023-03-27 04:46:15,12937.5
2023-03-27 04:46:20,12936.75
2023-03-27 04:46:25,12936.25
2023-03-27 04:46:30,12936.25
2023-03-27 04:46:35,12937.25
2023-03-27 04:46:40,
2023-03-27 04:46:45,12936.75
2023-03-27 04:46:50,12936.5
2023-03-27 04:46:55,12936.5
2023-03-27 04:47:00,12937.75
2023-03-27 04:47:05,12937.75
2023-03-27 04:47:10,12938.5
2023-03-27 04:47:15,12937.5
2023-03-27 04:47:20,12937.5
2023-03-27 04:47:25,12938.25
2023-03-27 04:47:30,12938.5
2023-03-27 04:47:35,12938.5
2023-03-27 04:47:40,12937.75
2023-03-27 04:47:45,12937.75
2023-03-27 04:47:50,
2023-03-27 04:47:55,
2023-03-27 04:48:00,12937.75
2023-03-27 04:48:05,12937.75
2023-03-27 04:48:10,12937.5
2023-03-27 04:48:15,12937.75
2023-03-27 04:48:20,12938.0
2023-03-27 04:48:25,12937.0
2023-03-27 04:48:30,12937.0
2023-03-27 04:48:35,12936.75
2023-03-27 04:48:40,12937.0
2023-03-27 04:48:45,12937.0
2023-03-27 04:48:50,12937.0
2023-03-27 04:48:55,12937.75
2023-03-27 04:49:00,
2023-03-27 04:49:05,12937.75
2023-03-27 04:49:10,12937.75
2023-03-27 04:49:15,12937.5
2023-03-27 04:49:20,12937.5
2023-03-27 04:49:25,12937.0
2023-03-27 04:49:30,
2023-03-27 04:49:35,12937.0
2023-03-27 04:49:40,12936.75
2023-03-27 04:49:45,12937.5
2023-03-27 04:49:50,12937.5
2023-03-27 04:49:55,12937.5
2023-03-27 04:50:00,12937.75
2023-03-27 04:50:05,12937.75
2023-03-27 04:50:10,12937.75
2023-03-27 04:50:15,12937.5
2023-03-27 04:50:20,12937.75
2023-03-27 04:50:25,
2023-03-27 04:50:30,12938.0
2023-03-27 04:50:35,12937.5
2023-03-27 04:50:40,12937.0
2023-03-27 04:50:45,
2023-03-27 04:50:50,12937.25
2023-03-27 04:50:55,12937.25
2023-03-27 04:51:00,12937.0
2023-03-27 04:51:05,12937.0
2023-03-27 04:51:10,
2023-03-27 04:51:15,12937.25
2023-03-27 04:51:20,12936.75
2023-03-27 04:51:25,12936.5
2023-03-27 04:51:30,12936.25
2023-03-27 04:51:35,12936.75
2023-03-27 04:51:40,12936.75
2023-03-27 04:51:45,12935.75
2023-03-27 04:51:50,12935.75
2023-03-27 04:51:55,
2023-03-27 04:52:00,12936.0
2023-03-27 04:52:05,12934.75
2023-03-27 04:52:10,12935.5
2023-03-27 04:52:15,12935.5
2023-03-27 04:52:20,
2023-03-27 04:52:25,12935.5
2023-03-27 04:52:30,12935.25
2023-03-27 04:52:35,12935.5
2023-03-27 04:52:40,12937.0
2023-03-27 04:52:45,12936.25
2023-03-27 04:52:50,12936.75
2023-03-27 04:52:55,12936.5
2023-03-27 04:53:00,12936.5
2023-03-27 04:53:05,12936.5
2023-03-27 04:53:10,12936.5
2023-03-27 04:53:15,12936.5
2023-03-27 04:53:20,12936.25
2023-03-27 04:53:25,12935.75
2023-03-27 04:53:30,12935.75
2023-03-27 04:53:35,12935.75
2023-03-27 04:53:40,12936.25
2023-03-27 04:53:45,12936.25
2023-03-27 04:53:50,
2023-03-27 04:53:55,
2023-03-27 04:54:00,12936.0
2023-03-27 04:54:05,12936.0
2023-03-27 04:54:10,12935.75
2023-03-27 04:54:15,12936.0
2023-03-27 04:54:20,12935.5
2023-03-27 04:54:25,12935.5
2023-03-27 04:54:30,
2023-03-27 04:54:35,12935.25
2023-03-27 04:54:40,12935.0
2023-03-27 04:54:45,12934.75
2023-03-27 04:54:50,
2023-03-27 04:54:55,12934.75
2023-03-27 04:55:00,12934.75
2023-03-27 04:55:05,12934.75
2023-03-27 04:55:10,12934.75
2023-03-27 04:55:15,12934.75
2023-03-27 04:55:20,12934.5
2023-03-27 04:55:25,12934.75
2023-03-27 04:55:30,
2023-03-27 04:55:35,12934.5
2023-03-27 04:55:40,12934.5
2023-03-27 04:55:45,12934.75
2023-03-27 04:55:50,12933.75
2023-03-27 04:55:55,12934.25
2023-03-27 04:56:00,12934.5
2023-03-27 04:56:05,12934.5
2023-03-27 04:56:10,12934.5
2023-03-27 04:56:15,12934.5
2023-03-27 04:56:20,
2023-03-27 04:56:25,12935.25
2023-03-27 04:56:30,12935.25
2023-03-27 04:56:35,12934.75
2023-03-27 04:56:40,12934.0
2023-03-27 04:56:45,12934.5
2023-03-27 04:56:50,12934.5
2023-03-27 04:56:55,
2023-03-27 04:57:00,12935.25
2023-03-27 04:57:05,12935.0
2023-03-27 04:57:10,12935.0
2023-03-27 04:57:15,12935.25
2023-03-27 04:57:20,12936.25
2023-03-27 04:57:25,12936.0
2023-03-27 04:57:30,12935.25
2023-03-27 04:57:35,12935.5
2023-03-27 04:57:40,12935.75
2023-03-27 04:57:45,12935.25
2023-03-27 04:57:50,
2023-03-27 04:57:55,12935.25
2023-03-27 04:58:00,12934.5
2023-03-27 04:58:05,12934.75
2023-03-27 04:58:10,12934.75
2023-03-27 04:58:15,12935.25
2023-03-27 04:58:20,12934.75
2023-03-27 04:58:25,12935.5
2023-03-27 04:58:30,12935.25
2023-03-27 04:58:35,12936.0
2023-03-27 04:58:40,
2023-03-27 04:58:45,12936.0
2023-03-27 04:58:50,12936.5
2023-03-27 04:58:55,12937.0
2023-03-27 04:59:00,12937.0
2023-03-27 04:59:05,12937.25
2023-03-27 04:59:10,12937.0
2023-03-27 04:59:15,12936.75
2023-03-27 04:59:20,12936.75
2023-03-27 04:59:25,12936.75
2023-03-27 04:59:30,12937.25
2023-03-27 04:59:35,12939.0
2023-03-27 04:59:40,12939.0
2023-03-27 04:59:45,12939.5
2023-03-27 04:59:50,12941.0
2023-03-27 04:59:55,12941.75
2023-03-27 05:00:00,12942.5
2023-03-27 05:00:05,12941.5
2023-03-27 05:00:10,12941.5
2023-03-27 05:00:15,12941.5
2023-03-27 05:00:20,12942.0
2023-03-27 05:00:25,12942.25
2023-03-27 05:00:30,12942.75
2023-03-27 05:00:35,12943.0
2023-03-27 05:00:40,12943.75
2023-03-27 05:00:45,12943.75
2023-03-27 05:00:50,12942.5
2023-03-27 05:00:55,12942.0
2023-03-27 05:01:00,12941.25
2023-03-27 05:01:05,12941.0
2023-03-27 05:01:10,12940.75
2023-03-27 05:01:15,12941.5
2023-03-27 05:01:20,
2023-03-27 05:01:25,12941.25
2023-03-27 05:01:30,12941.25
2023-03-27 05:01:35,12940.75
2023-03-27 05:01:40,12941.0
2023-03-27 05:01:45,12940.5
2023-03-27 05:01:50,12940.0
2023-03-27 05:01:55,12941.0
2023-03-27 05:02:00,12940.5
2023-03-27 05:02:05,12940.5
2023-03-27 05:02:10,12940.5
2023-03-27 05:02:15,12939.0
2023-03-27 05:02:20,12938.25
2023-03-27 05:02:25,12938.75
2023-03-27 05:02:30,12939.5
2023-03-27 05:02:35,12939.25
2023-03-27 05:02:40,12938.5
2023-03-27 05:02:45,12938.5
2023-03-27 05:02:50,12939.0
2023-03-27 05:02:55,12939.25
2023-03-27 05:03:00,12940.75
2023-03-27 05:03:05,12940.5
2023-03-27 05:03:10,12940.0
2023-03-27 05:03:15,12940.75
2023-03-27 05:03:20,12941.0
2023-03-27 05:03:25,12942.0
2023-03-27 05:03:30,12941.5
2023-03-27 05:03:35,12940.75
2023-03-27 05:03:40,12940.75
2023-03-27 05:03:45,12940.75
2023-03-27 05:03:50,12941.0
2023-03-27 05:03:55,12941.0
2023-03-27 05:04:00,12940.0
2023-03-27 05:04:05,12939.25
2023-03-27 05:04:10,12938.5
2023-03-27 05:04:15,12938.5
2023-03-27 05:04:20,12938.0
2023-03-27 05:04:25,12940.5
2023-03-27 05:04:30,12940.5
2023-03-27 05:04:35,12940.5
2023-03-27 05:04:40,12941.0
2023-03-27 05:04:45,12940.25
2023-03-27 05:04:50,12939.25
2023-03-27 05:04:55,12939.75
2023-03-27 05:05:00,12939.25
2023-03-27 05:05:05,12940.25
2023-03-27 05:05:10,12939.75
2023-03-27 05:05:15,12940.0
2023-03-27 05:05:20,12939.75
2023-03-27 05:05:25,12938.75
2023-03-27 05:05:30,12938.5
2023-03-27 05:05:35,12938.0
2023-03-27 05:05:40,12937.5
2023-03-27 05:05:45,
2023-03-27 05:05:50,12937.5
2023-03-27 05:05:55,12937.0
2023-03-27 05:06:00,12937.5
2023-03-27 05:06:05,12937.75
2023-03-27 05:06:10,12938.25
